262834360129036288	neutral
264215340576284672	neutral
263098506644955136	neutral
228956189000597505	positive
264203931645775873	neutral
260920467324555265	neutral
264127995424423936	neutral
252650346873245696	neutral
262497514995978241	neutral
256787832453079043	neutral
264067944458371072	neutral
263918513083781122	negative
262954361427222531	negative
263664302882443264	positive
263795814470664192	positive
264174898807717888	negative
263186967615905792	neutral
256416307182985217	neutral
262953053659996161	neutral
263701469289644032	neutral
256340930414645248	positive
264230079494770688	negative
264155231804346368	neutral
263640783863816192	negative
259535556055269376	neutral
263760959779241984	positive
261624197380460544	neutral
264096683766456320	negative
263773432750157824	neutral
264169849067028480	negative
263718726627627009	positive
263331726942691329	positive
260232337051230208	positive
264243566207975424	positive
226345220239925249	positive
241625219050123264	neutral
256408189157916672	negative
263803981384515584	negative
244715076228096001	positive
264107216578174976	neutral
240753714661584896	neutral
264113005078405120	neutral
246776355558129664	positive
261540587801563136	negative
264214825096314880	positive
259724822978904064	neutral
263610234029879297	positive
262582875520643072	negative
263820165685321729	negative
229228895621242880	neutral
261455260277678082	neutral
212393879876534274	positive
264096361081884672	positive
261430691764506624	positive
263947715766005760	neutral
261279987494166528	negative
264145074210889728	positive
263973153271865344	neutral
263651843727585280	positive
264071379333287936	neutral
264039839274528769	positive
261186156023144448	negative
255746035350130689	neutral
263504385475231744	positive
263014553376419841	neutral
167262194898182145	positive
263345345407373312	neutral
254805712297943041	positive
264047678986518528	positive
264200538864906240	neutral
263813152771276801	negative
255696814286729216	neutral
264143133313495040	negative
256609527783358464	neutral
264213155645890561	neutral
263622137858912257	neutral
262052696159309825	neutral
261566453730398208	neutral
264110605730988032	positive
264181656154435585	positive
264256081998516224	positive
259037171091132416	neutral
263987745465192448	negative
259720938365542400	positive
264197142246223873	neutral
263401784637272064	neutral
260624498787762176	neutral
251751315477258241	positive
264045439119134721	positive
263968608470843393	positive
264164039842742273	neutral
226499790366720000	neutral
260867954479083521	positive
262815040963493888	neutral
264184542305345537	positive
252136824963739648	neutral
262905551233613824	neutral
263507092227383296	negative
263995720112160768	neutral
263893912748425216	neutral
250063565451579393	negative
264200988636880896	neutral
260133688979898369	negative
263432103436365825	positive
263194127913607168	neutral
262896420992991232	positive
232867712064442368	positive
251703255044857856	negative
247347708900286465	positive
244634790576414720	positive
259528581938544640	negative
262268094586703872	positive
262052118314237952	neutral
255983114126520320	neutral
263477931916021760	neutral
263402254655164416	neutral
264094708320595968	positive
262585396666458113	neutral
264180809886478336	negative
241095680922353664	positive
262110858660941824	neutral
264032758681178112	negative
263615010402627584	negative
249906355815714818	positive
263807158368477185	positive
262352609665482752	neutral
263995474636312576	negative
255514090754146305	neutral
264117031207571456	neutral
263202753055182848	positive
261270806305312768	neutral
261452323686072322	negative
261536737497583616	neutral
264207505335394305	positive
263916267776389120	positive
212482020260052992	positive
264191178113708034	neutral
260593223708323841	negative
257055717360553984	neutral
234318200240754688	neutral
263938554051305472	neutral
260207838461296640	positive
262879848740057088	neutral
264223454641913856	positive
264078591355138048	positive
212634444958404608	positive
264074031135875073	neutral
263889136757379072	positive
256411078899159040	negative
264034176049741824	neutral
244531843028901888	neutral
246721885671391232	neutral
264225872226181120	neutral
262149399956844545	negative
259499296523689984	neutral
264029478580260864	positive
263261807177789440	neutral
263698581440040960	neutral
264227710480564224	negative
262607686540095488	neutral
245558175561048064	positive
259586844138815489	neutral
263330648817803266	positive
264206000930816000	positive
264110168906813440	negative
263897283618287617	negative
255886946117758977	neutral
264166045626015744	neutral
264211285619662848	positive
250596219481620480	neutral
259815597368553474	neutral
257971515776176129	neutral
256901565561057281	positive
263475218968883200	neutral
259200444516159488	neutral
263328636923441152	neutral
264228302347190272	negative
264169560050106368	negative
260627126741512192	neutral
263033339252981760	neutral
264125293843853312	positive
264160982186733569	positive
217031985107963904	positive
263252405561487360	positive
255732290246815744	positive
229689555350089729	positive
261130606967152640	neutral
256769689361997824	neutral
264216696213090306	neutral
264142833626279937	neutral
255622566180421632	negative
256605494481936386	neutral
263771608206950400	neutral
263953657983291392	negative
263610308587827201	positive
264048475182882816	negative
264117710437351424	positive
256978417193467904	neutral
261899405249110017	positive
259655676547182592	neutral
261271791769636864	positive
261971302288601088	positive
251749732202979328	positive
251230219342602240	neutral
263784526701031425	neutral
263068416548675585	positive
263800990535405568	neutral
216933796736536577	positive
263588176621342720	neutral
263836633751769090	positive
245212773708070914	negative
216948978137305088	positive
263950048587558912	neutral
264145749829369858	negative
262806756244197376	neutral
240039164383469568	positive
237426623908040704	positive
261217201871273984	neutral
264157719248904193	positive
264169249101209600	neutral
257906246961737728	negative
256340531733471232	positive
263917696557670400	neutral
230822787420393472	positive
263818614442962944	negative
264041940939595776	neutral
247041684788084736	positive
226663744950902784	positive
262637590782570496	neutral
259860626350944256	positive
263431525859721216	neutral
259777713429164032	positive
264014836009140225	positive
252247423743819778	neutral
261902296210886656	positive
261132276136566785	negative
264058381835333632	neutral
247438220864929793	neutral
257345384974794752	negative
264176090082336768	positive
262986191681499139	positive
223503248856854531	positive
258589252147892224	negative
264223821987463169	neutral
250284668753170432	positive
264151424194191360	positive
264241234980270080	negative
262368732410687488	neutral
251418644909813760	neutral
218226535063228416	neutral
262347177588830208	negative
247724605018619904	neutral
215189748623486976	neutral
264155911688425472	positive
260123979417784321	neutral
263675391573622784	positive
248568179272589313	positive
264158696702099456	positive
262311223054458880	positive
263554895351787520	neutral
195137821449789440	neutral
263887867854602240	negative
263833277834592256	neutral
264169584368685061	neutral
264243158374821888	negative
263797559582142464	neutral
262654963572944896	positive
263724703930261505	negative
264171007391195136	positive
264221982361546752	neutral
255888103863091201	positive
264037153934282752	positive
261355878995881985	neutral
264083279056080897	neutral
263273842024267776	neutral
262137749090496514	positive
261563103093870592	neutral
264260233113767936	neutral
256539059999109121	negative
248330883029942272	negative
261996462358032384	negative
263080308113539072	neutral
240386126517510144	negative
263974646003683328	neutral
264236943334834176	negative
255449819731070977	neutral
259275470456102912	neutral
263504130205696000	neutral
262634582824865792	negative
264032579815088128	neutral
254105525715877888	negative
254384629174398976	neutral
264084843753775104	neutral
264240197498191872	neutral
260101664638398464	positive
263839796097605632	positive
264162655835680768	neutral
263960415938170880	neutral
255627797626761217	positive
260180252398084096	neutral
264136885943812097	positive
262057335088898048	positive
263827883674464256	neutral
216938082681896961	positive
262686438364151808	positive
249026445165355009	positive
263785245046865920	neutral
263825795636686849	positive
261460723564167168	positive
260485840709492736	positive
264171251361275904	positive
255758962312486912	neutral
263771834867122176	positive
259922758098636800	neutral
258219227574579200	neutral
260916475328593920	negative
254050969510359040	neutral
263353475700760578	negative
263039001630494721	neutral
247435193672159233	positive
260613420578140160	neutral
255982754687229952	negative
264127956929093633	neutral
263477308021694465	negative
264245091298865152	negative
264242704769241088	positive
264256276199010304	neutral
264216473063550976	neutral
261190292609306625	neutral
264191631325020160	positive
264034398062653440	positive
228831430640295938	neutral
263831999159099393	neutral
259028455134478337	neutral
263721486219608064	positive
256424909331394560	positive
259388696376246272	neutral
263764977544986626	neutral
263695206195539969	negative
262552841409949699	neutral
228113092670791681	neutral
263527525819502592	negative
264242742408921088	negative
264206722644709376	neutral
260225895065849856	positive
264236277229056000	negative
264004841834156032	neutral
264109442705010688	positive
264115525548916737	positive
264127697196822528	positive
264120116969627648	positive
262033677393985536	neutral
263618910765600768	positive
263994648844988417	neutral
263756680876150785	neutral
263136967926112256	neutral
263194427982499840	neutral
212658260833079296	negative
260033791786090496	positive
263698317802876928	positive
263986055190036480	positive
261455653288161281	neutral
263917444249309185	neutral
264088630358863872	positive
262155234435018752	positive
262989844693807106	neutral
251750998496903168	negative
263835851895758848	positive
258858401755430912	neutral
263976686817779712	positive
264038368952864768	positive
264019492508663808	positive
264246162444402688	positive
240178667345551361	neutral
264203842185490432	negative
251397216802066432	neutral
251789469034881025	negative
264248214012694528	positive
264171912903675904	positive
263940744413335554	positive
254623523652399104	positive
261898742863630337	neutral
263564797063348224	positive
216909372549365761	positive
264133339185823745	negative
258584734504984576	neutral
257853886499536897	neutral
264157563690561536	neutral
264214691746816000	negative
264081987516633089	neutral
245205778473041920	negative
261279504268419072	neutral
221444699322458115	neutral
264248314780852224	neutral
264083595445039104	neutral
255623063876538368	neutral
254047889716813824	positive
263989968802820096	positive
264106850641911808	positive
255684102886400000	neutral
261497303712559104	positive
247411290119733249	neutral
260785693582848001	neutral
264059754161266689	negative
255774409573412864	negative
212599863785963522	positive
214034282228875264	negative
264162727788953600	neutral
261626632647872513	neutral
264259680203857920	neutral
261958134501892096	neutral
249198198890057728	positive
263128048264704000	negative
245610755406303232	positive
264208680751353856	negative
200178376756051969	neutral
261981045455474688	positive
220956867067789312	neutral
264242247283920896	positive
264118734619283456	negative
264178938278998017	neutral
262375897028493313	neutral
261483682265694208	neutral
264153857280593920	positive
263223498812567552	neutral
262653132797009920	positive
264254298983108609	neutral
264017084017688576	neutral
264089754574921729	neutral
263812096943345664	neutral
259451451271680001	neutral
243625104515424256	neutral
264228783706472448	negative
251821718425985024	positive
262284480025337856	positive
263951397664460800	neutral
262888485776683009	neutral
264090871329337344	positive
236441922032521218	neutral
264184897537732608	neutral
263865406131933185	negative
264185296424402944	positive
221594970858061824	positive
264181115156316161	neutral
263492516958048256	positive
264093407897583616	neutral
259828790610493440	neutral
264260162750119936	neutral
261865134509666304	neutral
264131501376040961	neutral
264247198009663488	negative
247051234316546048	positive
263357618570006529	neutral
217093187293036545	negative
262608016908627968	neutral
263323406454382592	positive
231421831368810496	positive
262469786653569024	neutral
264164775070691328	positive
261218373357166592	neutral
261406565020610560	neutral
264179467574984705	positive
262288011763523584	negative
264158080755970048	neutral
261065087354294272	positive
250352176910704640	positive
261316577604018176	positive
245527074658476032	neutral
263895898654904320	negative
217426068364201984	neutral
264198017949777920	positive
262821087069499392	positive
264097575395794944	neutral
263997282653962240	neutral
262660689175384066	neutral
264204267370450944	positive
263797562727866368	positive
264246018147766272	neutral
262959233962749953	neutral
264082956505735169	neutral
261530958249996288	negative
263499864753725440	positive
247063122295275520	positive
260172485285261312	positive
264198765085356032	neutral
262390296397107200	negative
261263062244417536	neutral
260506091824226305	neutral
262244169462984704	neutral
255551862856617984	positive
262862269652815874	positive
215573277056315392	negative
258428452489818112	negative
259808716482830336	positive
264248524596707328	positive
253584132129583105	neutral
261212396067098624	neutral
264076899892985857	neutral
263965466609987584	neutral
264005622012456961	neutral
252148660505305089	neutral
262532496099512320	positive
241844220091064320	neutral
261573797356920833	neutral
262319079690473472	positive
263308041313718272	neutral
261487454454964225	positive
264204096444198912	positive
260079552624226305	positive
263840764285575168	positive
250245868970717184	positive
249368719225139200	neutral
263348499607851008	positive
262444330390798336	neutral
261864089171685376	positive
261437005261570048	neutral
264065562160791552	positive
264063156161220608	neutral
264090024079929344	neutral
208083871324061697	neutral
263137858599153664	positive
257309741989130241	negative
228456198553346048	positive
262660134298345472	negative
263001060451438593	neutral
247906540076531713	neutral
262640765249916928	neutral
248644215775563776	neutral
262664182414061568	negative
264209471486713857	negative
264217253678034944	negative
256538556066062336	neutral
262708728996982784	positive
251756790121889792	neutral
261593174953299969	neutral
264080095965220865	neutral
261331545586012161	negative
264048277568237568	neutral
212398867336019968	positive
263311590533758977	negative
254626058974932993	positive
264025696240807936	neutral
251536421339410432	positive
263922395860058112	neutral
264216735694069760	negative
250619706011176960	neutral
259020997401919488	positive
264003176292814848	neutral
264260682885763072	neutral
262517197455372289	positive
263161842308890625	negative
263602478099070976	positive
263016620165840896	negative
260787675873824770	neutral
264021028144046081	neutral
259402370029604864	positive
258093634002489344	positive
256323910449102849	neutral
165557445551341568	positive
212391797786288128	positive
247739608538951680	positive
263735530230001664	neutral
249152043816718336	neutral
248567735687192576	positive
262867854775431168	neutral
264198190054649857	neutral
264222206807117824	positive
264259101507342336	positive
255170321894735872	neutral
262797722409656320	positive
260856177297084416	positive
262267963665682432	neutral
264239443169398784	positive
263779749636214784	negative
264037041992503297	positive
264118978048299009	positive
264019130435399682	positive
234017958379274240	positive
262858301824458752	neutral
243909331458854912	neutral
264137725484072960	negative
263985178576297984	negative
264091253476569088	negative
255976453630472192	neutral
262971264254242816	neutral
262687624198754305	neutral
262287776991543296	negative
241666033029623809	positive
264190673769615360	neutral
258972193025839104	neutral
260095699402756096	neutral
227596482226843649	neutral
261848398016172033	neutral
259955476224147456	positive
259980391656595456	negative
254997136754765825	positive
264209670925869056	negative
262911251712188417	positive
243202418588930048	neutral
260235945243193344	neutral
264257443251515392	negative
264246661344272384	positive
261567514281127936	neutral
264236295172272128	neutral
260621604256641024	positive
264235523349045249	negative
264130180921040896	positive
259777532239417344	neutral
260511946879688704	positive
258597230662017024	negative
263920096295153667	negative
263949833709182976	neutral
262646697681895424	negative
262662173132718080	negative
246684751505801216	neutral
264084097834553344	negative
263169865295216642	neutral
264251377138679808	neutral
251340401997385728	positive
264237646845452290	positive
259344109280583680	neutral
247684596135780352	positive
264261085815779328	positive
261910414324027392	neutral
264252085573414912	positive
262360278753243137	positive
254227487247171584	positive
263635930928279554	positive
264188082436321280	negative
262320094556876800	positive
259461958074507264	neutral
237213326411714560	neutral
264199314983768064	neutral
258849981107171328	positive
241086519987822592	neutral
258249984342888449	neutral
241552338849001473	positive
263304259615981569	negative
247430939624480768	positive
264096441549598720	positive
263794262196502529	neutral
261970604738109440	positive
250881922752974848	neutral
263374051026821120	neutral
263765493595373569	neutral
262243645208551424	neutral
262017896056750080	positive
263757171718754304	negative
260885935644893184	neutral
264124890725109760	negative
244564867900665856	neutral
252790187812335616	positive
264125369257455616	positive
264200833707679745	neutral
257126268347232259	negative
250652043944017920	neutral
264194696430112768	positive
262292702991880194	neutral
264202056305344513	positive
263921690734632960	negative
264122650719305729	positive
261370795564085248	positive
263827883674464256	neutral
263991751558193152	positive
263810015364796418	neutral
259744695490580480	positive
263801403586248704	positive
203656695283597313	neutral
263282126777114625	neutral
259733030669787136	neutral
258380233827303424	positive
263019062953664516	positive
242268105399730176	neutral
264216613400752128	neutral
255295926653054976	negative
263958050862399488	neutral
255548371681562625	neutral
264127730923233281	neutral
264189734790758400	positive
245174345192849408	positive
261190741349511170	neutral
255502162187137024	positive
262578266794250242	positive
259045977984495616	neutral
264150443444281344	neutral
257025945578381312	positive
258788105732100096	positive
263180504017285121	neutral
263711471433818112	neutral
262887182199566338	negative
262578031267311617	positive
263995198835662848	positive
225114137250889729	neutral
212396924819603456	positive
226335223124721664	positive
263918866940452864	positive
241614322822950913	neutral
251754973325578240	positive
261749210360205313	neutral
249069069339336704	positive
264057618295816193	positive
264153269306277888	neutral
264163089245691904	neutral
263716885026201600	neutral
263573916688207874	negative
261394579151007745	positive
252521033389723649	neutral
262920501540827138	neutral
257607514273767425	neutral
257581995905921024	neutral
256040222343696385	neutral
263854404371890179	positive
264153529374097408	neutral
261310983748857856	positive
246011852948111360	positive
262925618470072321	negative
252842604100722688	neutral
264107095467634688	neutral
263949955427864576	neutral
264217237878104064	positive
255804479130185731	positive
264189218803310592	neutral
263235196516700160	neutral
252164677994422272	positive
256522858317111296	negative
264207976510930944	positive
253065782391615488	neutral
261424018597498880	neutral
244132467659923456	neutral
261764980452515841	positive
248792763435450368	positive
264201880283004928	negative
264175696979570689	neutral
264006216907362304	neutral
262318278364524544	positive
258388148277620736	positive
251399766712397824	neutral
263959178974998528	negative
264109627493466112	positive
254564432263401473	neutral
263661913282600960	positive
264187979340316672	positive
243903832139132928	positive
263760149464891393	positive
262912083312648192	positive
262964830514843649	neutral
261145604372172801	neutral
263074918260961280	positive
258707912644521985	neutral
255225557673967616	neutral
264238348141465600	neutral
252039976341078017	neutral
244601001510846465	neutral
264221284630667264	neutral
264245575061499904	neutral
259245460181626880	positive
263801798542897152	neutral
257204257655226368	neutral
263293918718877696	positive
264168969727008768	neutral
264217261278130176	neutral
263980804462497792	negative
261405472542834688	neutral
262945137649410049	positive
262887102268723200	neutral
263391857453699072	positive
264228066614722560	negative
252524419728175105	negative
259872055040802816	positive
263766743355383809	positive
256975301085646848	positive
259293630706110464	neutral
229290151489196032	positive
263809002041905152	positive
264014547847888896	neutral
256464266952069120	positive
263343264940306432	positive
261430910841397248	positive
263356772209807360	positive
263719060146094080	positive
261550720992567296	neutral
262689629919125504	neutral
264170532935696384	neutral
239478045419921408	negative
262773700561096706	positive
259268223776731136	negative
262431980078104576	positive
255771096744345600	neutral
256388555700596737	neutral
264140401567477760	negative
264243488453955584	positive
252364129707368449	neutral
262544381616197633	neutral
248389866558214144	negative
216924737501265920	neutral
247906557600342016	neutral
263238714262700032	positive
261327014701723648	negative
263543591727689728	positive
245261758711881728	neutral
262311874106904576	positive
261275586255802368	neutral
263483410192932864	neutral
264198793812127747	neutral
257594767532244993	negative
257609401584742400	neutral
260790583344377856	positive
259443837339041792	positive
262351452457021440	neutral
244804450710061056	neutral
256787668367704066	neutral
263295819996880896	neutral
264227647813476352	neutral
263001604255514624	negative
264024226997084162	neutral
263849790591336448	positive
263023629766389760	positive
264256692131360768	negative
258379289462968320	negative
264096603818827776	neutral
263875704058413056	negative
255656488226398209	neutral
264003494422388736	positive
264248326914994176	positive
263887048220499968	negative
263798557461598209	positive
259258840405667841	positive
261602737693814785	neutral
257525257638903808	positive
256431811872321536	neutral
259698100321546241	positive
264220874012520448	positive
263843288958771200	positive
264149985107521536	neutral
257858822385831936	neutral
255467554787708928	neutral
259173416865779712	positive
262707417454891008	negative
264225416020119552	neutral
263823227686625280	neutral
264146965363834880	positive
264080913602859009	neutral
264194494793129984	positive
248377357000404992	neutral
263968174872084481	neutral
264045379404836868	neutral
263339692605460480	neutral
263747379566628865	neutral
251003446562545664	negative
263422793998299137	neutral
245116961737031680	neutral
254460356213215233	neutral
264096650077798400	positive
263796941954113537	positive
263983815372992512	neutral
255480934617477120	neutral
259464297573384192	negative
264054648640524288	neutral
262897218791563264	positive
264216527161667584	positive
249851779578204161	neutral
263212737281282049	neutral
264231916872548352	negative
256371268687900672	negative
264206494587834368	positive
263928322604544000	neutral
264156571251138560	positive
264182453244157952	positive
233980700041302016	neutral
264014040316145664	positive
263710833274671104	positive
263804843964133378	neutral
264179072677064705	neutral
264261773165727744	positive
264251871965884416	neutral
263812708531576832	positive
217130754369519616	positive
264022932181876738	negative
257140968992694272	neutral
251064817941639168	neutral
262362217616375808	positive
264058285609598977	neutral
264206398039158784	positive
263853498293182464	neutral
247746516314357761	neutral
263222254370955265	positive
264155579965112320	neutral
263975524387418112	neutral
262978705872273410	neutral
264006254945517568	neutral
261527627557400576	neutral
258233425977282560	positive
261559688129290240	neutral
264237327075909633	positive
262180403576709120	negative
264131605713539072	negative
264207868012687360	positive
261553984895082496	positive
264078241596329984	negative
260541579515797504	neutral
262292710050918401	neutral
264199927511515137	neutral
264062806729576449	positive
263711757435011073	neutral
259443229953515520	positive
264079608603877376	neutral
253911661944131584	neutral
264203042788892672	neutral
248661324966551553	neutral
264098975286710273	negative
264192776713928704	positive
263965467109109760	positive
264079881577570304	positive
264217895385583616	neutral
263137951129665536	neutral
262918076268421120	negative
255732744762580993	positive
262535842202009601	negative
261591242050260995	neutral
256872328082903040	neutral
251434411504058368	positive
259869140473483264	negative
264255838447890432	neutral
263489516222955522	negative
230787053967777792	neutral
261439085179187202	negative
262382031613329408	negative
264144101941846016	positive
264232344746086400	neutral
264094608101888000	negative
264205396351283200	neutral
261406923914612736	neutral
254660803901415425	neutral
264222454619176960	positive
261579029679845377	neutral
217090205772038146	neutral
263955386539851776	positive
263917988711907328	neutral
264170909542252544	negative
261639773880455168	neutral
259053676495257601	neutral
264257996115292160	negative
259502773194854400	positive
263749655375011841	positive
263433841400745984	neutral
251399860056625154	neutral
198542608312705024	positive
263872478613479425	positive
261395521938259968	positive
263283844860493825	neutral
263939558343864320	positive
261330977408831489	neutral
262408059022897152	neutral
255236303304654848	negative
263390280118579200	neutral
258305915575476224	positive
263660996193812481	neutral
262021967425708032	positive
217664727529164802	positive
264226967392514048	negative
236803514909741056	neutral
263164899939729408	positive
240091880912719872	positive
264064103805497344	positive
262265790017986561	positive
226676572592152577	neutral
263603782045270016	positive
258039036013314048	neutral
263478788082515968	positive
259728367182553089	negative
264256882024280064	neutral
257813936324362240	neutral
257365569974710272	negative
264253115405045760	neutral
264169854049861632	negative
264095454864740352	positive
261756309689483266	positive
262704083696246784	neutral
264139734790586368	neutral
263949187958337538	negative
258471786981765120	positive
263823316857540608	negative
261021661959163905	neutral
264061992522899456	neutral
261077890119131136	positive
248636358644604928	neutral
264032355398844416	positive
238317297377361920	positive
261782415662526464	neutral
262629206503071744	positive
260095716108681217	neutral
263963523669975043	positive
252897478272249856	neutral
259870557946904576	neutral
264067748462723072	positive
225001158484307968	negative
251491365702221824	negative
255451593170903040	positive
263676570185633792	neutral
263012460678754306	positive
264098605927903232	positive
263440028674437120	positive
257813495104544769	neutral
258347799106703360	neutral
214914363675521025	negative
228336950883528704	neutral
264204158641512449	neutral
232642085491187712	positive
264213760829448192	neutral
248616610619875328	positive
264148302763806720	positive
182767706762780673	neutral
197375356469116928	neutral
259462275512037377	neutral
262192029453398017	positive
264089234183438336	positive
264111338928893953	neutral
227648484138950656	negative
246382892685615104	positive
263734377148710912	neutral
215167745426333697	neutral
263792197999136768	positive
264255254164561921	positive
214772337952825344	negative
263551347612332032	positive
262230411902590978	positive
260817895720890368	neutral
256397624326885379	neutral
262673431907168256	neutral
263751413602066432	neutral
263012401505505281	neutral
218182896693948416	positive
264235528247988224	positive
264094914483204096	neutral
264064216636485634	neutral
228687211984465921	neutral
254063040033615872	positive
258599234645946368	neutral
248514560703729665	neutral
263001786430922752	positive
226227355293728769	negative
251654816416280577	negative
196318159245017088	positive
261682124522917888	neutral
246705703996235777	neutral
264213160515473408	negative
234228215365906433	neutral
234804357311377408	neutral
212255275858657280	positive
263814148385808384	neutral
222808037637898240	neutral
264167853849210880	positive
264221041428144128	neutral
264021043591655424	neutral
261654462303727618	neutral
172260611965718528	neutral
262678783247659008	positive
233924667994411008	negative
257510586018041857	neutral
192269164512165889	neutral
237943051551657984	positive
263210807972741121	negative
259924240667648000	positive
252405498433896449	positive
263732590207463424	neutral
253527691159040000	neutral
261285124740624385	positive
261645470726774784	negative
264153642704203776	neutral
262969965513150464	positive
264240331028049920	neutral
249099760936558593	positive
263447971448885248	neutral
213274134757650433	neutral
264225508240289792	neutral
264059682132467712	negative
247533926426480640	neutral
262246468604276736	positive
261405148448948225	neutral
264007446257864704	neutral
261906586769948672	positive
234784380227297280	positive
195299631553449984	neutral
199699072611913728	neutral
255665713581285376	neutral
240006611387678721	neutral
264145963524947970	neutral
172186257777115136	neutral
235238102011092992	positive
262567075292274690	neutral
208043876315963393	negative
251873043914321920	neutral
234343560151982080	neutral
245211658002259969	neutral
247850018541817856	neutral
261893299680452609	positive
251153075165884417	negative
262791989945331712	neutral
264197175976812544	positive
262043188313874433	negative
256118974742425600	neutral
172468232459001856	negative
200211372716457984	positive
264188594040737792	negative
246291934887415808	neutral
264236425250209792	positive
263189210486411264	neutral
172236733839196160	positive
224705328644755456	positive
250737198708711424	positive
261917509110882305	neutral
264213987527376896	positive
260250471053287424	neutral
263024121061982208	neutral
238225963467538432	neutral
213837102910152704	negative
200098449864138752	neutral
264184508297908224	neutral
264102409490546688	neutral
216442580437700609	negative
264137507652902912	positive
261959514520170496	neutral
161143598816038912	neutral
239678747593285632	positive
262719324446408704	positive
247770260994940929	neutral
261747137723916288	negative
262143223819022336	positive
263445061696634881	neutral
173939900830330880	positive
264124093958340609	neutral
250265462385037312	neutral
172564470881726465	positive
264218697080664065	positive
212565239227625472	positive
241066774475468800	positive
220700712261259265	neutral
263897304828874753	neutral
258353062924664833	positive
262876682766139393	neutral
262975345106509825	positive
196078091884445697	positive
263711920597630976	negative
260948121150951424	neutral
264259572192133120	neutral
263948238170763264	positive
236579480351674368	neutral
174423831245627393	neutral
263703279203143681	neutral
255984538059157505	neutral
264013304844931072	positive
212176243980906496	neutral
248549036922122240	neutral
238152318472814592	neutral
231779680938766336	neutral
264196730948571136	negative
241148770769829888	neutral
198507786777276416	neutral
262399606908936193	positive
248496890205851648	negative
262552488174039040	neutral
264193077168709632	negative
233510910638034946	neutral
246269856901652480	neutral
264218943168843776	neutral
245879760952123392	negative
261231064578678786	neutral
222725164083843073	neutral
253237627107557376	neutral
264126123208761344	neutral
264185984499982336	neutral
264190899083423744	positive
264244722271387648	positive
263632568732229632	neutral
264203810644299777	negative
264136309667405824	neutral
230857199595945985	neutral
258838403242655744	neutral
263693074255990784	positive
261480298427072514	positive
259446983733964800	neutral
242093237106528256	neutral
262664798473445377	positive
263843999146733568	neutral
257861477548052480	positive
195014022603616256	negative
254589549202767873	neutral
264162064522702848	positive
258707134135545856	neutral
207902904525393922	neutral
263802286235611138	positive
242334694107127808	neutral
238057757188702208	neutral
264201939603046400	positive
243345719136755712	positive
261593648645419008	negative
257494988068368384	positive
202882754491326465	positive
220161124660822017	positive
262586893391253505	negative
261789349887234048	neutral
240808370511179776	positive
229489615994765312	negative
257198745769369601	positive
263791111548588032	positive
249890937294184450	positive
259714773934026752	neutral
231857343212695553	neutral
215074366151606272	neutral
264174819170467840	neutral
264181308115271680	neutral
248636829056770049	neutral
263302077059575808	positive
232305335489159168	positive
263082437976924160	positive
264188078221041664	neutral
242503955094061056	neutral
256386883301539841	neutral
262316600869396480	neutral
253079520846946304	positive
262923234637389825	neutral
171260303697395712	neutral
255316269388140546	negative
260844235731910656	neutral
